ID_Recinto Hora dia Mes Presión_saturacion x_set_min x_set_max x_int_aire G_HU G_DHU 
217.000000 1.000000 1.000000 1.000000 3145.405916 0.004865 0.011805 0.000000 0.000000 0.000000
217.000000 2.000000 1.000000 1.000000 3076.669633 0.004758 0.011542 0.000000 0.000000 0.000000
217.000000 3.000000 1.000000 1.000000 3013.734484 0.004660 0.011302 0.000000 0.000000 0.000000
217.000000 4.000000 1.000000 1.000000 2989.168277 0.004621 0.011208 0.000000 0.000000 0.000000
217.000000 5.000000 1.000000 1.000000 2960.106308 0.004576 0.011097 0.000000 0.000000 0.000000
217.000000 6.000000 1.000000 1.000000 2949.853075 0.004560 0.011058 0.000000 0.000000 0.000000
217.000000 7.000000 1.000000 1.000000 2947.351466 0.004556 0.011049 0.000000 0.000000 0.000000
217.000000 8.000000 1.000000 1.000000 3179.709197 0.004918 0.011936 0.011936 0.000000 -150.447527
217.000000 9.000000 1.000000 1.000000 3411.488170 0.005280 0.012824 0.012757 0.000000 0.000000
217.000000 10.000000 1.000000 1.000000 3612.033592 0.005593 0.013595 0.013099 0.000000 0.000000
217.000000 11.000000 1.000000 1.000000 3806.664804 0.005897 0.014344 0.014199 0.000000 0.000000
217.000000 12.000000 1.000000 1.000000 3719.540451 0.005761 0.014008 0.014008 0.000000 -339.925158
217.000000 13.000000 1.000000 1.000000 3640.987652 0.005638 0.013706 0.013706 0.000000 -896.020264
217.000000 14.000000 1.000000 1.000000 3578.186412 0.005540 0.013464 0.013464 0.000000 -835.748205
217.000000 15.000000 1.000000 1.000000 3524.218999 0.005456 0.013257 0.013257 0.000000 -206.750530
217.000000 16.000000 1.000000 1.000000 3478.521655 0.005385 0.013082 0.013082 0.000000 -327.604364
217.000000 17.000000 1.000000 1.000000 3442.570405 0.005328 0.012944 0.012371 0.000000 0.000000
217.000000 18.000000 1.000000 1.000000 3417.979341 0.005290 0.012849 0.012462 0.000000 0.000000
217.000000 19.000000 1.000000 1.000000 3581.700759 0.005546 0.013478 0.000000 0.000000 0.000000
217.000000 20.000000 1.000000 1.000000 3545.644565 0.005489 0.013339 0.000000 0.000000 0.000000
217.000000 21.000000 1.000000 1.000000 3487.973853 0.005399 0.013118 0.000000 0.000000 0.000000
217.000000 22.000000 1.000000 1.000000 3425.324084 0.005302 0.012877 0.000000 0.000000 0.000000
217.000000 23.000000 1.000000 1.000000 3375.983617 0.005225 0.012688 0.000000 0.000000 0.000000
217.000000 24.000000 1.000000 1.000000 3308.018168 0.005118 0.012428 0.000000 0.000000 0.000000
217.000000 1.000000 2.000000 1.000000 3252.004467 0.005031 0.012213 0.000000 0.000000 0.000000
217.000000 2.000000 2.000000 1.000000 3192.934007 0.004939 0.011987 0.000000 0.000000 0.000000
217.000000 3.000000 2.000000 1.000000 3127.612332 0.004837 0.011737 0.000000 0.000000 0.000000
217.000000 4.000000 2.000000 1.000000 3065.846795 0.004741 0.011501 0.000000 0.000000 0.000000
217.000000 5.000000 2.000000 1.000000 3016.152224 0.004663 0.011311 0.000000 0.000000 -0.000000
217.000000 6.000000 2.000000 1.000000 2970.617893 0.004593 0.011137 0.000000 0.000000 -0.000000
